r_A,Phi_water_to_ion_kcal_mol_per_e,n_frames,coord_scale,ion_index,n_atoms,n_water_atoms,n_water_oxygens
10.100000,-166.599252843373,100000,1.0,0,3355,3354,1118
10.200000,-166.160061746371,100000,1.0,0,3355,3354,1118
10.300000,-165.429860294090,100000,1.0,0,3355,3354,1118
10.400000,-164.478299267041,100000,1.0,0,3355,3354,1118
10.500000,-164.120590590394,100000,1.0,0,3355,3354,1118
10.600000,-163.507235967708,100000,1.0,0,3355,3354,1118
10.700000,-163.139722974621,100000,1.0,0,3355,3354,1118
10.800000,-162.801322384306,100000,1.0,0,3355,3354,1118
10.900000,-162.599417409220,100000,1.0,0,3355,3354,1118
11.000000,-162.546708092049,100000,1.0,0,3355,3354,1118
11.100000,-162.615706557458,100000,1.0,0,3355,3354,1118
11.200000,-162.665159244528,100000,1.0,0,3355,3354,1118
11.300000,-162.549729598730,100000,1.0,0,3355,3354,1118
11.400000,-162.646244550960,100000,1.0,0,3355,3354,1118
11.500000,-162.872557723062,100000,1.0,0,3355,3354,1118
11.600000,-163.523792916747,100000,1.0,0,3355,3354,1118
11.700000,-163.782086982260,100000,1.0,0,3355,3354,1118
11.800000,-164.457087982341,100000,1.0,0,3355,3354,1118
11.900000,-164.824434641278,100000,1.0,0,3355,3354,1118
12.000000,-164.980464072630,100000,1.0,0,3355,3354,1118
12.100000,-165.240103715898,100000,1.0,0,3355,3354,1118
12.200000,-165.593942485805,100000,1.0,0,3355,3354,1118
12.300000,-165.504253654027,100000,1.0,0,3355,3354,1118
12.400000,-165.079480327074,100000,1.0,0,3355,3354,1118
12.500000,-164.765635025309,100000,1.0,0,3355,3354,1118
12.600000,-164.558193733294,100000,1.0,0,3355,3354,1118
12.700000,-164.724860665918,100000,1.0,0,3355,3354,1118
12.800000,-164.851509227508,100000,1.0,0,3355,3354,1118
12.900000,-164.996987647340,100000,1.0,0,3355,3354,1118
13.000000,-164.971514487609,100000,1.0,0,3355,3354,1118
13.100000,-165.145098676474,100000,1.0,0,3355,3354,1118
13.200000,-165.544467443367,100000,1.0,0,3355,3354,1118
13.300000,-165.581610282575,100000,1.0,0,3355,3354,1118
13.400000,-166.014389653240,100000,1.0,0,3355,3354,1118
13.500000,-166.353207613732,100000,1.0,0,3355,3354,1118
13.600000,-166.481287503443,100000,1.0,0,3355,3354,1118
13.700000,-166.607429651768,100000,1.0,0,3355,3354,1118
13.800000,-166.535835032627,100000,1.0,0,3355,3354,1118
13.900000,-166.258066606004,100000,1.0,0,3355,3354,1118
14.000000,-165.625747992894,100000,1.0,0,3355,3354,1118
14.100000,-165.115961417156,100000,1.0,0,3355,3354,1118
14.200000,-164.341906277869,100000,1.0,0,3355,3354,1118
14.300000,-163.313724249638,100000,1.0,0,3355,3354,1118
14.400000,-162.255776072506,100000,1.0,0,3355,3354,1118
14.500000,-160.623501176239,100000,1.0,0,3355,3354,1118
14.600000,-159.887118945988,100000,1.0,0,3355,3354,1118
14.700000,-159.440752539456,100000,1.0,0,3355,3354,1118
14.800000,-158.777320123572,100000,1.0,0,3355,3354,1118
14.900000,-158.082562777258,100000,1.0,0,3355,3354,1118
15.000000,-157.775083460622,100000,1.0,0,3355,3354,1118
