r_A,Phi_water_to_ion_kcal_mol_per_e,n_frames,coord_scale,ion_index,n_atoms,n_water_atoms,n_water_oxygens
0.000000,0.000000000000,100000,1.0,0,3355,3354,1118
0.100000,0.000000000000,100000,1.0,0,3355,3354,1118
0.200000,0.000000000000,100000,1.0,0,3355,3354,1118
0.300000,0.000000000000,100000,1.0,0,3355,3354,1118
0.400000,0.000000000000,100000,1.0,0,3355,3354,1118
0.500000,0.000000000000,100000,1.0,0,3355,3354,1118
0.600000,0.000000000000,100000,1.0,0,3355,3354,1118
0.700000,0.000000000000,100000,1.0,0,3355,3354,1118
0.800000,0.000000000000,100000,1.0,0,3355,3354,1118
0.900000,0.000000000000,100000,1.0,0,3355,3354,1118
1.000000,0.000000000000,100000,1.0,0,3355,3354,1118
1.100000,0.000000000000,100000,1.0,0,3355,3354,1118
1.200000,0.000000000000,100000,1.0,0,3355,3354,1118
1.300000,0.000000000000,100000,1.0,0,3355,3354,1118
1.400000,0.000000000000,100000,1.0,0,3355,3354,1118
1.500000,0.000000000000,100000,1.0,0,3355,3354,1118
1.600000,0.000000000000,100000,1.0,0,3355,3354,1118
1.700000,0.000000000000,100000,1.0,0,3355,3354,1118
1.800000,0.000000000000,100000,1.0,0,3355,3354,1118
1.900000,0.000000000000,100000,1.0,0,3355,3354,1118
2.000000,0.000000000000,100000,1.0,0,3355,3354,1118
2.100000,0.000000000000,100000,1.0,0,3355,3354,1118
2.200000,0.001918399939,100000,1.0,0,3355,3354,1118
2.300000,0.027510009739,100000,1.0,0,3355,3354,1118
2.400000,0.269404469035,100000,1.0,0,3355,3354,1118
2.500000,-1.597419059689,100000,1.0,0,3355,3354,1118
2.600000,-36.124879906399,100000,1.0,0,3355,3354,1118
2.700000,-138.405272838129,100000,1.0,0,3355,3354,1118
2.800000,-263.717661415492,100000,1.0,0,3355,3354,1118
2.900000,-353.971036736000,100000,1.0,0,3355,3354,1118
3.000000,-395.390698836283,100000,1.0,0,3355,3354,1118
3.100000,-394.809840253995,100000,1.0,0,3355,3354,1118
3.200000,-362.948044188225,100000,1.0,0,3355,3354,1118
3.300000,-311.289756894950,100000,1.0,0,3355,3354,1118
3.400000,-250.434570672691,100000,1.0,0,3355,3354,1118
3.500000,-190.719545683789,100000,1.0,0,3355,3354,1118
3.600000,-140.258741806886,100000,1.0,0,3355,3354,1118
3.700000,-102.893424193511,100000,1.0,0,3355,3354,1118
3.800000,-77.379976960266,100000,1.0,0,3355,3354,1118
3.900000,-62.200422474360,100000,1.0,0,3355,3354,1118
4.000000,-54.510618992750,100000,1.0,0,3355,3354,1118
4.100000,-53.123848623053,100000,1.0,0,3355,3354,1118
4.200000,-57.519917206346,100000,1.0,0,3355,3354,1118
4.300000,-66.148527478466,100000,1.0,0,3355,3354,1118
4.400000,-78.143877263691,100000,1.0,0,3355,3354,1118
4.500000,-93.002799514045,100000,1.0,0,3355,3354,1118
4.600000,-109.404091727850,100000,1.0,0,3355,3354,1118
4.700000,-126.014371693936,100000,1.0,0,3355,3354,1118
4.800000,-142.699698703648,100000,1.0,0,3355,3354,1118
4.900000,-157.950833713294,100000,1.0,0,3355,3354,1118
5.000000,-170.754852720619,100000,1.0,0,3355,3354,1118
5.100000,-180.819996938125,100000,1.0,0,3355,3354,1118
5.200000,-187.667612791568,100000,1.0,0,3355,3354,1118
5.300000,-191.360599355147,100000,1.0,0,3355,3354,1118
5.400000,-191.731088691248,100000,1.0,0,3355,3354,1118
5.500000,-188.315930375317,100000,1.0,0,3355,3354,1118
5.600000,-181.922614432774,100000,1.0,0,3355,3354,1118
5.700000,-172.588231956997,100000,1.0,0,3355,3354,1118
5.800000,-162.372689522618,100000,1.0,0,3355,3354,1118
5.900000,-151.786095828681,100000,1.0,0,3355,3354,1118
6.000000,-142.256348357908,100000,1.0,0,3355,3354,1118
6.100000,-133.478287849089,100000,1.0,0,3355,3354,1118
6.200000,-127.512901892102,100000,1.0,0,3355,3354,1118
6.300000,-123.607283406965,100000,1.0,0,3355,3354,1118
6.400000,-122.296281363749,100000,1.0,0,3355,3354,1118
6.500000,-122.863239568205,100000,1.0,0,3355,3354,1118
6.600000,-124.991534409106,100000,1.0,0,3355,3354,1118
6.700000,-128.139981538570,100000,1.0,0,3355,3354,1118
6.800000,-132.106079751372,100000,1.0,0,3355,3354,1118
6.900000,-136.480020599516,100000,1.0,0,3355,3354,1118
7.000000,-141.376520328850,100000,1.0,0,3355,3354,1118
7.100000,-145.713325345145,100000,1.0,0,3355,3354,1118
7.200000,-149.212395324902,100000,1.0,0,3355,3354,1118
7.300000,-152.437200669664,100000,1.0,0,3355,3354,1118
7.400000,-154.695640333536,100000,1.0,0,3355,3354,1118
7.500000,-156.144965828792,100000,1.0,0,3355,3354,1118
7.600000,-156.279374088140,100000,1.0,0,3355,3354,1118
7.700000,-155.583884680388,100000,1.0,0,3355,3354,1118
7.800000,-154.338347805789,100000,1.0,0,3355,3354,1118
7.900000,-152.364456920283,100000,1.0,0,3355,3354,1118
8.000000,-150.082027680398,100000,1.0,0,3355,3354,1118
8.100000,-147.397947454699,100000,1.0,0,3355,3354,1118
8.200000,-144.905854779608,100000,1.0,0,3355,3354,1118
8.300000,-142.841053359408,100000,1.0,0,3355,3354,1118
8.400000,-141.448035272233,100000,1.0,0,3355,3354,1118
8.500000,-140.250773258191,100000,1.0,0,3355,3354,1118
8.600000,-139.664861118273,100000,1.0,0,3355,3354,1118
8.700000,-139.587531155667,100000,1.0,0,3355,3354,1118
8.800000,-139.921952012502,100000,1.0,0,3355,3354,1118
8.900000,-140.721998701347,100000,1.0,0,3355,3354,1118
9.000000,-141.950151619353,100000,1.0,0,3355,3354,1118
9.100000,-143.226947669418,100000,1.0,0,3355,3354,1118
9.200000,-144.947769883574,100000,1.0,0,3355,3354,1118
9.300000,-145.635653116329,100000,1.0,0,3355,3354,1118
9.400000,-146.810149376285,100000,1.0,0,3355,3354,1118
9.500000,-147.604833319190,100000,1.0,0,3355,3354,1118
9.600000,-148.239344891356,100000,1.0,0,3355,3354,1118
9.700000,-148.623843152502,100000,1.0,0,3355,3354,1118
9.800000,-148.588912154908,100000,1.0,0,3355,3354,1118
9.900000,-148.206327962314,100000,1.0,0,3355,3354,1118
10.000000,-147.946947775421,100000,1.0,0,3355,3354,1118
10.100000,-147.025645775853,100000,1.0,0,3355,3354,1118
10.200000,-146.522997797724,100000,1.0,0,3355,3354,1118
10.300000,-146.051499178007,100000,1.0,0,3355,3354,1118
10.400000,-145.576776352772,100000,1.0,0,3355,3354,1118
10.500000,-145.001744791510,100000,1.0,0,3355,3354,1118
