r_A,Phi_water_to_ion_kcal_mol_per_e,n_frames,coord_scale,ion_index,n_atoms,n_water_atoms,n_water_oxygens
10.900000,93.249166828399,100000,1.0,0,3355,3354,1118
11.000000,93.693445967564,100000,1.0,0,3355,3354,1118
11.100000,93.835958680515,100000,1.0,0,3355,3354,1118
11.200000,94.088623808375,100000,1.0,0,3355,3354,1118
11.300000,94.477744173010,100000,1.0,0,3355,3354,1118
11.400000,94.628457165035,100000,1.0,0,3355,3354,1118
11.500000,95.017491225197,100000,1.0,0,3355,3354,1118
11.600000,94.955103362165,100000,1.0,0,3355,3354,1118
11.700000,94.491958269696,100000,1.0,0,3355,3354,1118
11.800000,94.730029658286,100000,1.0,0,3355,3354,1118
11.900000,94.772855429588,100000,1.0,0,3355,3354,1118
12.000000,95.176454080174,100000,1.0,0,3355,3354,1118
12.100000,95.130117906024,100000,1.0,0,3355,3354,1118
12.200000,95.297069607370,100000,1.0,0,3355,3354,1118
12.300000,95.131574889587,100000,1.0,0,3355,3354,1118
12.400000,94.802170438851,100000,1.0,0,3355,3354,1118
12.500000,94.738203113130,100000,1.0,0,3355,3354,1118
12.600000,94.486616405462,100000,1.0,0,3355,3354,1118
12.700000,94.107876995966,100000,1.0,0,3355,3354,1118
12.800000,93.388380058972,100000,1.0,0,3355,3354,1118
12.900000,92.531922552289,100000,1.0,0,3355,3354,1118
13.000000,92.339813547756,100000,1.0,0,3355,3354,1118
13.100000,91.795566707824,100000,1.0,0,3355,3354,1118
13.200000,91.297015498888,100000,1.0,0,3355,3354,1118
13.300000,91.418932566487,100000,1.0,0,3355,3354,1118
13.400000,91.599824407014,100000,1.0,0,3355,3354,1118
13.500000,91.472619775131,100000,1.0,0,3355,3354,1118
13.600000,91.350301542611,100000,1.0,0,3355,3354,1118
13.700000,91.319744827076,100000,1.0,0,3355,3354,1118
13.800000,91.456842423929,100000,1.0,0,3355,3354,1118
13.900000,91.579622934840,100000,1.0,0,3355,3354,1118
14.000000,92.138495154804,100000,1.0,0,3355,3354,1118
14.100000,92.471100391643,100000,1.0,0,3355,3354,1118
14.200000,92.821340496793,100000,1.0,0,3355,3354,1118
14.300000,93.804988145928,100000,1.0,0,3355,3354,1118
14.400000,94.784237177769,100000,1.0,0,3355,3354,1118
14.500000,96.143063667093,100000,1.0,0,3355,3354,1118
14.600000,97.344495789013,100000,1.0,0,3355,3354,1118
14.700000,98.372749964333,100000,1.0,0,3355,3354,1118
14.800000,99.547590174099,100000,1.0,0,3355,3354,1118
14.900000,100.297878399865,100000,1.0,0,3355,3354,1118
15.000000,100.662138231217,100000,1.0,0,3355,3354,1118
