r_A,Phi_water_to_ion_kcal_mol_per_e,n_frames,coord_scale,ion_index,n_atoms,n_water_atoms,n_water_oxygens
0.000000,0.000000000000,100000,1.0,0,3355,3354,1118
0.100000,0.000000000000,100000,1.0,0,3355,3354,1118
0.200000,0.000000000000,100000,1.0,0,3355,3354,1118
0.300000,0.000000000000,100000,1.0,0,3355,3354,1118
0.400000,0.000000000000,100000,1.0,0,3355,3354,1118
0.500000,0.000000000000,100000,1.0,0,3355,3354,1118
0.600000,0.000000000000,100000,1.0,0,3355,3354,1118
0.700000,0.000000000000,100000,1.0,0,3355,3354,1118
0.800000,0.000000000000,100000,1.0,0,3355,3354,1118
0.900000,0.000000000000,100000,1.0,0,3355,3354,1118
1.000000,0.000000000000,100000,1.0,0,3355,3354,1118
1.100000,0.000000000000,100000,1.0,0,3355,3354,1118
1.200000,0.000000000000,100000,1.0,0,3355,3354,1118
1.300000,0.000000000000,100000,1.0,0,3355,3354,1118
1.400000,0.000000000000,100000,1.0,0,3355,3354,1118
1.500000,0.000000000000,100000,1.0,0,3355,3354,1118
1.600000,0.000000000000,100000,1.0,0,3355,3354,1118
1.700000,0.000000000000,100000,1.0,0,3355,3354,1118
1.800000,0.000000000000,100000,1.0,0,3355,3354,1118
1.900000,0.059586304510,100000,1.0,0,3355,3354,1118
2.000000,4.762875380507,100000,1.0,0,3355,3354,1118
2.100000,43.966641466638,100000,1.0,0,3355,3354,1118
2.200000,135.178787271321,100000,1.0,0,3355,3354,1118
2.300000,236.972452671124,100000,1.0,0,3355,3354,1118
2.400000,314.609259784631,100000,1.0,0,3355,3354,1118
2.500000,364.276894138390,100000,1.0,0,3355,3354,1118
2.600000,394.601197119616,100000,1.0,0,3355,3354,1118
2.700000,414.114048320241,100000,1.0,0,3355,3354,1118
2.800000,427.885417597407,100000,1.0,0,3355,3354,1118
2.900000,436.965551139086,100000,1.0,0,3355,3354,1118
3.000000,411.874041418777,100000,1.0,0,3355,3354,1118
3.100000,301.689562724378,100000,1.0,0,3355,3354,1118
3.200000,159.417254866401,100000,1.0,0,3355,3354,1118
3.300000,65.341401809088,100000,1.0,0,3355,3354,1118
3.400000,35.523695919268,100000,1.0,0,3355,3354,1118
3.500000,50.581168687238,100000,1.0,0,3355,3354,1118
3.600000,82.742366489493,100000,1.0,0,3355,3354,1118
3.700000,115.031875829750,100000,1.0,0,3355,3354,1118
3.800000,140.597754950024,100000,1.0,0,3355,3354,1118
3.900000,159.879807688089,100000,1.0,0,3355,3354,1118
4.000000,174.114750819451,100000,1.0,0,3355,3354,1118
4.100000,185.158820953200,100000,1.0,0,3355,3354,1118
4.200000,193.438039653685,100000,1.0,0,3355,3354,1118
4.300000,199.608553663069,100000,1.0,0,3355,3354,1118
4.400000,204.018678868937,100000,1.0,0,3355,3354,1118
4.500000,207.145313049704,100000,1.0,0,3355,3354,1118
4.600000,208.960619405837,100000,1.0,0,3355,3354,1118
4.700000,209.848736093857,100000,1.0,0,3355,3354,1118
4.800000,210.615148134929,100000,1.0,0,3355,3354,1118
4.900000,210.295468482939,100000,1.0,0,3355,3354,1118
5.000000,209.303700014914,100000,1.0,0,3355,3354,1118
5.100000,206.657737162112,100000,1.0,0,3355,3354,1118
5.200000,203.328782239107,100000,1.0,0,3355,3354,1118
5.300000,199.847909147963,100000,1.0,0,3355,3354,1118
5.400000,196.501191755046,100000,1.0,0,3355,3354,1118
5.500000,192.913900734983,100000,1.0,0,3355,3354,1118
5.600000,189.940536883723,100000,1.0,0,3355,3354,1118
5.700000,187.167719411484,100000,1.0,0,3355,3354,1118
5.800000,185.481386139206,100000,1.0,0,3355,3354,1118
5.900000,185.432409835373,100000,1.0,0,3355,3354,1118
6.000000,187.310313989539,100000,1.0,0,3355,3354,1118
6.100000,190.463273976811,100000,1.0,0,3355,3354,1118
6.200000,194.284673755572,100000,1.0,0,3355,3354,1118
6.300000,197.396796583567,100000,1.0,0,3355,3354,1118
6.400000,199.947733000800,100000,1.0,0,3355,3354,1118
6.500000,200.876779743065,100000,1.0,0,3355,3354,1118
6.600000,201.463840045620,100000,1.0,0,3355,3354,1118
6.700000,200.768432391216,100000,1.0,0,3355,3354,1118
6.800000,199.622085791241,100000,1.0,0,3355,3354,1118
6.900000,197.745226740583,100000,1.0,0,3355,3354,1118
7.000000,195.512788028332,100000,1.0,0,3355,3354,1118
7.100000,193.166050889337,100000,1.0,0,3355,3354,1118
7.200000,191.367943104447,100000,1.0,0,3355,3354,1118
7.300000,189.779839217565,100000,1.0,0,3355,3354,1118
7.400000,188.665933113473,100000,1.0,0,3355,3354,1118
7.500000,187.944426628628,100000,1.0,0,3355,3354,1118
7.600000,187.692263483178,100000,1.0,0,3355,3354,1118
7.700000,187.926366962290,100000,1.0,0,3355,3354,1118
7.800000,188.862131275120,100000,1.0,0,3355,3354,1118
7.900000,190.205043698765,100000,1.0,0,3355,3354,1118
8.000000,191.266622000389,100000,1.0,0,3355,3354,1118
8.100000,192.829038073726,100000,1.0,0,3355,3354,1118
8.200000,194.328384166022,100000,1.0,0,3355,3354,1118
8.300000,195.926002506105,100000,1.0,0,3355,3354,1118
8.400000,197.221715120720,100000,1.0,0,3355,3354,1118
8.500000,198.242398424952,100000,1.0,0,3355,3354,1118
8.600000,198.834415997191,100000,1.0,0,3355,3354,1118
8.700000,199.062097423359,100000,1.0,0,3355,3354,1118
8.800000,198.281892157633,100000,1.0,0,3355,3354,1118
8.900000,197.777559896253,100000,1.0,0,3355,3354,1118
9.000000,197.118415152568,100000,1.0,0,3355,3354,1118
9.100000,196.185308042813,100000,1.0,0,3355,3354,1118
9.200000,195.480128996013,100000,1.0,0,3355,3354,1118
9.300000,194.288707846309,100000,1.0,0,3355,3354,1118
9.400000,193.566832524335,100000,1.0,0,3355,3354,1118
9.500000,192.748201084653,100000,1.0,0,3355,3354,1118
9.600000,191.966584896174,100000,1.0,0,3355,3354,1118
9.700000,191.716302366629,100000,1.0,0,3355,3354,1118
9.800000,191.372990558851,100000,1.0,0,3355,3354,1118
9.900000,191.349664882373,100000,1.0,0,3355,3354,1118
10.000000,191.355007897209,100000,1.0,0,3355,3354,1118
10.100000,191.514369210698,100000,1.0,0,3355,3354,1118
10.200000,191.989182747811,100000,1.0,0,3355,3354,1118
10.300000,192.908899409857,100000,1.0,0,3355,3354,1118
10.400000,193.490640097947,100000,1.0,0,3355,3354,1118
10.500000,193.719311262137,100000,1.0,0,3355,3354,1118
10.600000,194.108990240274,100000,1.0,0,3355,3354,1118
10.700000,194.270298969909,100000,1.0,0,3355,3354,1118
10.800000,194.487245881512,100000,1.0,0,3355,3354,1118
