r_A,Phi_water_to_ion_kcal_mol_per_e,n_frames,coord_scale,ion_index,n_atoms,n_water_atoms,n_water_oxygens
10.900000,22.409787508768,100000,1.0,0,3355,3354,1118
11.000000,23.201888323198,100000,1.0,0,3355,3354,1118
11.100000,23.337779089711,100000,1.0,0,3355,3354,1118
11.200000,23.757251346653,100000,1.0,0,3355,3354,1118
11.300000,24.450481099136,100000,1.0,0,3355,3354,1118
11.400000,25.157386756101,100000,1.0,0,3355,3354,1118
11.500000,25.374036094433,100000,1.0,0,3355,3354,1118
11.600000,25.682384298981,100000,1.0,0,3355,3354,1118
11.700000,25.631283899901,100000,1.0,0,3355,3354,1118
11.800000,25.221955171778,100000,1.0,0,3355,3354,1118
11.900000,25.077604899688,100000,1.0,0,3355,3354,1118
12.000000,24.739646671559,100000,1.0,0,3355,3354,1118
12.100000,24.602199053225,100000,1.0,0,3355,3354,1118
12.200000,25.044107192390,100000,1.0,0,3355,3354,1118
12.300000,25.315810702212,100000,1.0,0,3355,3354,1118
12.400000,25.348785764953,100000,1.0,0,3355,3354,1118
12.500000,24.916676407827,100000,1.0,0,3355,3354,1118
12.600000,24.921247160088,100000,1.0,0,3355,3354,1118
12.700000,24.747067278966,100000,1.0,0,3355,3354,1118
12.800000,23.830603821535,100000,1.0,0,3355,3354,1118
12.900000,22.960293810740,100000,1.0,0,3355,3354,1118
13.000000,22.146337214011,100000,1.0,0,3355,3354,1118
13.100000,21.484370754334,100000,1.0,0,3355,3354,1118
13.200000,20.501458229366,100000,1.0,0,3355,3354,1118
13.300000,19.849177507950,100000,1.0,0,3355,3354,1118
13.400000,19.856298279106,100000,1.0,0,3355,3354,1118
13.500000,19.803936959125,100000,1.0,0,3355,3354,1118
13.600000,19.507627855853,100000,1.0,0,3355,3354,1118
13.700000,19.533439339401,100000,1.0,0,3355,3354,1118
13.800000,20.226668385579,100000,1.0,0,3355,3354,1118
13.900000,20.683337975222,100000,1.0,0,3355,3354,1118
14.000000,21.728394669784,100000,1.0,0,3355,3354,1118
14.100000,22.891304907122,100000,1.0,0,3355,3354,1118
14.200000,23.815880026501,100000,1.0,0,3355,3354,1118
14.300000,24.818226689312,100000,1.0,0,3355,3354,1118
14.400000,26.211971335498,100000,1.0,0,3355,3354,1118
14.500000,27.607188298142,100000,1.0,0,3355,3354,1118
14.600000,28.320813571134,100000,1.0,0,3355,3354,1118
14.700000,29.335861258070,100000,1.0,0,3355,3354,1118
14.800000,30.184539196106,100000,1.0,0,3355,3354,1118
14.900000,30.822063640878,100000,1.0,0,3355,3354,1118
15.000000,31.099465909559,100000,1.0,0,3355,3354,1118
