r_A,Phi_water_to_ion_kcal_mol_per_e,n_frames,coord_scale,ion_index,n_atoms,n_water_atoms,n_water_oxygens
0.000000,0.000000000000,100000,1.0,0,3355,3354,1118
0.100000,0.000000000000,100000,1.0,0,3355,3354,1118
0.200000,0.000000000000,100000,1.0,0,3355,3354,1118
0.300000,0.000000000000,100000,1.0,0,3355,3354,1118
0.400000,0.000000000000,100000,1.0,0,3355,3354,1118
0.500000,0.000000000000,100000,1.0,0,3355,3354,1118
0.600000,0.000000000000,100000,1.0,0,3355,3354,1118
0.700000,0.000000000000,100000,1.0,0,3355,3354,1118
0.800000,0.000000000000,100000,1.0,0,3355,3354,1118
0.900000,0.000000000000,100000,1.0,0,3355,3354,1118
1.000000,0.000000000000,100000,1.0,0,3355,3354,1118
1.100000,0.000000000000,100000,1.0,0,3355,3354,1118
1.200000,0.000000000000,100000,1.0,0,3355,3354,1118
1.300000,0.000000000000,100000,1.0,0,3355,3354,1118
1.400000,0.000000000000,100000,1.0,0,3355,3354,1118
1.500000,0.000000000000,100000,1.0,0,3355,3354,1118
1.600000,0.000000000000,100000,1.0,0,3355,3354,1118
1.700000,0.000000000000,100000,1.0,0,3355,3354,1118
1.800000,0.000000000000,100000,1.0,0,3355,3354,1118
1.900000,0.000000000000,100000,1.0,0,3355,3354,1118
2.000000,0.006292083139,100000,1.0,0,3355,3354,1118
2.100000,0.217498235051,100000,1.0,0,3355,3354,1118
2.200000,1.690708701966,100000,1.0,0,3355,3354,1118
2.300000,6.580407183967,100000,1.0,0,3355,3354,1118
2.400000,15.892904369778,100000,1.0,0,3355,3354,1118
2.500000,29.279378662602,100000,1.0,0,3355,3354,1118
2.600000,45.434768185649,100000,1.0,0,3355,3354,1118
2.700000,63.584252986747,100000,1.0,0,3355,3354,1118
2.800000,83.907933711096,100000,1.0,0,3355,3354,1118
2.900000,106.986504304827,100000,1.0,0,3355,3354,1118
3.000000,132.876367385791,100000,1.0,0,3355,3354,1118
3.100000,159.305140265673,100000,1.0,0,3355,3354,1118
3.200000,177.417578510980,100000,1.0,0,3355,3354,1118
3.300000,179.438771272684,100000,1.0,0,3355,3354,1118
3.400000,165.851202306430,100000,1.0,0,3355,3354,1118
3.500000,141.576197759275,100000,1.0,0,3355,3354,1118
3.600000,112.607119054357,100000,1.0,0,3355,3354,1118
3.700000,83.342439870122,100000,1.0,0,3355,3354,1118
3.800000,56.446893778714,100000,1.0,0,3355,3354,1118
3.900000,33.597152218223,100000,1.0,0,3355,3354,1118
4.000000,15.004128386226,100000,1.0,0,3355,3354,1118
4.100000,1.521443039353,100000,1.0,0,3355,3354,1118
4.200000,-7.141118300328,100000,1.0,0,3355,3354,1118
4.300000,-11.323143436573,100000,1.0,0,3355,3354,1118
4.400000,-11.307197868958,100000,1.0,0,3355,3354,1118
4.500000,-8.092511138531,100000,1.0,0,3355,3354,1118
4.600000,-2.259092635356,100000,1.0,0,3355,3354,1118
4.700000,5.728720402383,100000,1.0,0,3355,3354,1118
4.800000,15.305595237537,100000,1.0,0,3355,3354,1118
4.900000,25.942614065422,100000,1.0,0,3355,3354,1118
5.000000,37.153472421701,100000,1.0,0,3355,3354,1118
5.100000,48.803979463460,100000,1.0,0,3355,3354,1118
5.200000,60.378871159881,100000,1.0,0,3355,3354,1118
5.300000,71.049763163332,100000,1.0,0,3355,3354,1118
5.400000,79.996306624005,100000,1.0,0,3355,3354,1118
5.500000,87.366906983954,100000,1.0,0,3355,3354,1118
5.600000,92.756874598661,100000,1.0,0,3355,3354,1118
5.700000,95.721291594271,100000,1.0,0,3355,3354,1118
5.800000,95.690069656278,100000,1.0,0,3355,3354,1118
5.900000,92.683915511036,100000,1.0,0,3355,3354,1118
6.000000,87.783200691109,100000,1.0,0,3355,3354,1118
6.100000,80.849011877808,100000,1.0,0,3355,3354,1118
6.200000,73.064911508064,100000,1.0,0,3355,3354,1118
6.300000,65.544829975766,100000,1.0,0,3355,3354,1118
6.400000,58.098986850959,100000,1.0,0,3355,3354,1118
6.500000,51.862831531208,100000,1.0,0,3355,3354,1118
6.600000,47.095805331200,100000,1.0,0,3355,3354,1118
6.700000,43.749256056988,100000,1.0,0,3355,3354,1118
6.800000,41.533157216090,100000,1.0,0,3355,3354,1118
6.900000,40.832111591259,100000,1.0,0,3355,3354,1118
7.000000,40.873092020002,100000,1.0,0,3355,3354,1118
7.100000,41.563520391536,100000,1.0,0,3355,3354,1118
7.200000,43.145399015437,100000,1.0,0,3355,3354,1118
7.300000,44.921891699915,100000,1.0,0,3355,3354,1118
7.400000,47.216303149836,100000,1.0,0,3355,3354,1118
7.500000,49.453492723824,100000,1.0,0,3355,3354,1118
7.600000,51.944398236241,100000,1.0,0,3355,3354,1118
7.700000,53.828174341749,100000,1.0,0,3355,3354,1118
7.800000,55.393275231092,100000,1.0,0,3355,3354,1118
7.900000,56.736225609797,100000,1.0,0,3355,3354,1118
8.000000,58.358413965558,100000,1.0,0,3355,3354,1118
8.100000,59.234298499744,100000,1.0,0,3355,3354,1118
8.200000,59.891527476548,100000,1.0,0,3355,3354,1118
8.300000,60.183665352038,100000,1.0,0,3355,3354,1118
8.400000,60.250248656185,100000,1.0,0,3355,3354,1118
8.500000,60.350770314037,100000,1.0,0,3355,3354,1118
8.600000,60.557383468239,100000,1.0,0,3355,3354,1118
8.700000,60.305764521295,100000,1.0,0,3355,3354,1118
8.800000,59.607022966183,100000,1.0,0,3355,3354,1118
8.900000,59.034779056046,100000,1.0,0,3355,3354,1118
9.000000,58.605839849783,100000,1.0,0,3355,3354,1118
9.100000,58.477426831282,100000,1.0,0,3355,3354,1118
9.200000,58.462661675035,100000,1.0,0,3355,3354,1118
9.300000,58.272233917829,100000,1.0,0,3355,3354,1118
9.400000,57.867139741149,100000,1.0,0,3355,3354,1118
9.500000,57.298501601973,100000,1.0,0,3355,3354,1118
9.600000,56.995011280165,100000,1.0,0,3355,3354,1118
9.700000,56.367717797486,100000,1.0,0,3355,3354,1118
9.800000,55.903513934867,100000,1.0,0,3355,3354,1118
9.900000,55.151406873593,100000,1.0,0,3355,3354,1118
10.000000,54.648176334908,100000,1.0,0,3355,3354,1118
10.100000,54.142591057916,100000,1.0,0,3355,3354,1118
10.200000,53.737485739186,100000,1.0,0,3355,3354,1118
10.300000,53.395205102723,100000,1.0,0,3355,3354,1118
10.400000,53.283967272004,100000,1.0,0,3355,3354,1118
10.500000,53.507804735401,100000,1.0,0,3355,3354,1118
10.600000,53.786352307759,100000,1.0,0,3355,3354,1118
10.700000,54.044443180055,100000,1.0,0,3355,3354,1118
10.800000,54.731874294799,100000,1.0,0,3355,3354,1118
