system,ion,q_label,charge_e,r_A,Phi_water_to_ion_kcal_mol_per_e,n_frames,coord_scale,ion_index,n_atoms,n_water_atoms,n_water_oxygens,max_o_distance_raw
2_Cl,Cl,qm1.0,-1.0000000000,7.100000,193.166050889337,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,7.200000,191.367943104447,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,7.300000,189.779839217565,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,7.400000,188.665933113473,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,7.500000,187.944426628628,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,7.600000,187.692263483178,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,7.700000,187.926366962290,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,7.800000,188.862131275120,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,7.900000,190.205043698765,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,8.000000,191.266622000389,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,8.100000,192.829038073726,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,8.200000,194.328384166022,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,8.300000,195.926002506105,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,8.400000,197.221715120720,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,8.500000,198.242398424952,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,8.600000,198.834415997191,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,8.700000,199.062097423359,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,8.800000,198.281892157633,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,8.900000,197.777559896253,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,9.000000,197.118415152568,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,9.100000,196.185308042813,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,9.200000,195.480128996013,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,9.300000,194.288707846309,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,9.400000,193.566832524335,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,9.500000,192.748201084653,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,9.600000,191.966584896174,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,9.700000,191.716302366629,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,9.800000,191.372990558851,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,9.900000,191.349664882373,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,10.000000,191.355007897209,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,10.100000,191.514369210698,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,10.200000,191.989182747811,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,10.300000,192.908899409857,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,10.400000,193.490640097947,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,10.500000,193.719311262137,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,10.600000,194.108990240274,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,10.700000,194.270298969909,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,10.800000,194.487245881512,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,10.900000,195.014374417913,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,11.000000,195.474575613777,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,11.100000,195.677115340871,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,11.200000,195.393794600216,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,11.300000,195.682863160513,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,11.400000,195.842040736727,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,11.500000,195.963154582716,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,11.600000,195.363367667117,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,11.700000,195.249044729813,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,11.800000,194.483164800276,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,11.900000,194.299391577563,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,12.000000,194.057167316101,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,12.100000,193.637364596174,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,12.200000,193.534536802723,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,12.300000,193.348157525371,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,12.400000,193.201775760456,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,12.500000,193.128177811729,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,12.600000,193.130187396429,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,12.700000,193.051192401242,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,12.800000,193.155303903740,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,12.900000,192.995622290997,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,13.000000,193.445090109492,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,13.100000,193.470893051551,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,13.200000,193.329178603177,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,13.300000,193.061297400233,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,13.400000,192.275009030064,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,13.500000,191.839159238310,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,13.600000,191.358539794572,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,13.700000,191.442997815654,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,13.800000,191.159837681716,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,13.900000,191.166060344179,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,14.000000,191.424614098685,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,14.100000,192.440350557004,100000,1.0,0,3355,3354,1118,20.256595
