K,Div,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,,CL,Div,-0.1,-0.2,-0.3,-0.4,-0.5,-0.6,-0.7,-0.8,-0.9,-1,,Mg,Div,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2
,0.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,1.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,1.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1.2,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02
,1.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1.3,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12
,1.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1.4,-0.52,-0.52,-0.52,-0.52,-0.52,-0.52,-0.52,-0.52,-0.52,-0.52
,1.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1.5,-1.52,-1.53,-1.53,-1.53,-1.53,-1.53,-1.53,-1.53,-1.53,-1.53
,1.6,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,,,1.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1.6,-3.50,-3.56,-3.56,-3.56,-3.56,-3.56,-3.56,-3.56,-3.56,-3.56
,1.7,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,,,1.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1.7,-7.10,-7.38,-7.41,-7.41,-7.41,-7.41,-7.41,-7.41,-7.41,-7.41
,1.8,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,,,1.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1.8,-12.68,-13.70,-13.89,-13.91,-13.91,-13.91,-13.91,-13.91,-13.92,-13.94
,1.9,-0.18,-0.19,-0.20,-0.20,-0.20,-0.20,-0.20,-0.20,-0.20,-0.20,,,1.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.06,,,1.9,-20.17,-23.10,-24.16,-25.12,-26.24,-26.46,-28.95,-36.76,-54.72,-89.77
,2,-0.61,-0.71,-0.74,-0.74,-0.74,-0.74,-0.74,-0.74,-0.74,-0.74,,,2,0.00,0.00,0.01,0.04,0.09,0.28,0.65,1.37,2.70,4.76,,,2,-29.08,-37.28,-53.02,-91.27,-121.07,-134.60,-200.23,-311.84,-448.76,-588.74
,2.1,-1.53,-1.87,-1.96,-1.98,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,,,2.1,0.00,0.05,0.22,0.73,2.02,4.70,9.54,17.38,28.76,43.97,,,2.1,-40.52,-77.27,-167.90,-299.92,-372.86,-440.00,-577.78,-711.01,-806.96,-864.36
,2.2,-3.25,-4.15,-4.42,-4.52,-4.55,-4.57,-4.58,-4.59,-4.59,-4.59,,,2.2,0.07,0.48,1.67,5.13,12.03,23.91,41.91,67.20,98.54,135.16,,,2.2,-60.54,-157.92,-331.68,-486.93,-578.34,-685.82,-797.07,-862.71,-895.68,-913.31
,2.3,-5.86,-7.87,-8.65,-8.96,-9.12,-9.19,-9.26,-9.29,-9.33,-9.33,,,2.3,0.43,2.11,6.43,16.40,34.35,60.48,95.78,138.84,186.55,236.83,,,2.3,-85.87,-237.63,-437.93,-573.04,-673.25,-791.12,-863.85,-895.03,-911.56,-923.55
,2.4,-9.16,-12.99,-14.68,-15.60,-16.02,-16.32,-16.58,-16.78,-16.93,-17.05,,,2.4,1.41,5.59,15.34,34.65,64.97,104.20,152.36,205.58,260.15,314.05,,,2.4,-104.21,-282.23,-472.55,-588.00,-693.43,-812.87,-867.32,-889.38,-903.65,-915.24
,2.5,-13.15,-19.44,-22.50,-24.37,-25.52,-26.62,-27.61,-29.25,-31.30,-34.25,,,2.5,3.19,11.23,27.70,56.29,96.65,144.82,199.25,255.48,310.45,362.70,,,2.5,-112.01,-289.10,-455.17,-555.56,-662.53,-780.88,-828.28,-847.84,-859.04,-865.98
,2.6,-17.18,-26.46,-31.81,-35.66,-39.39,-45.08,-52.94,-66.28,-84.10,-108.30,,,2.6,5.72,18.46,41.71,78.03,124.77,177.59,233.43,289.28,341.88,390.88,,,2.6,-109.16,-268.26,-403.53,-486.37,-585.93,-694.49,-729.76,-734.18,-725.26,-706.18
