system,ion,q_label,charge_e,r_A,Phi_water_to_ion_kcal_mol_per_e,n_frames,coord_scale,ion_index,n_atoms,n_water_atoms,n_water_oxygens,max_o_distance_raw
1_K,K,q0.1,0.1000000000,2.800000,66.280833740443,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,2.900000,72.082714470671,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,3.000000,64.716803155948,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,3.100000,47.743365337281,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,3.200000,26.131495573004,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,3.300000,4.158835425616,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,3.400000,-15.006397748303,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,3.500000,-31.295907929397,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,3.600000,-43.521383065143,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,3.700000,-51.156624349637,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,3.800000,-54.873498959246,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,3.900000,-55.002719535160,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,4.000000,-52.536817238909,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,4.100000,-48.438852114669,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,4.200000,-43.685046507191,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,4.300000,-38.402861937819,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,4.400000,-32.682456075665,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,4.500000,-26.743946972153,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,4.600000,-20.450227817235,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,4.700000,-13.314077575573,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,4.800000,-6.467093628449,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,4.900000,0.690691648870,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,5.000000,7.302004103117,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,5.100000,13.715192776063,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,5.200000,18.981512659077,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,5.300000,22.739146962012,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,5.400000,24.251841307638,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,5.500000,23.778317214570,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,5.600000,21.200100014317,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,5.700000,16.381382911177,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,5.800000,10.078948298340,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,5.900000,3.475954978582,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,6.000000,-3.362838509328,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,6.100000,-8.738196653921,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,6.200000,-12.471364059538,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,6.300000,-15.414728031600,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,6.400000,-17.295280715519,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,6.500000,-18.180487995455,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,6.600000,-18.762741896252,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,6.700000,-18.754143061220,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,6.800000,-18.171752719005,100000,1.0,0,3355,3354,1118,20.309690
