r_A,Phi_water_to_ion_kcal_mol_per_e,n_frames,coord_scale,ion_index,n_atoms,n_water_atoms,n_water_oxygens
0.000000,0.000000000000,100000,1.0,0,3355,3354,1118
0.100000,0.000000000000,100000,1.0,0,3355,3354,1118
0.200000,0.000000000000,100000,1.0,0,3355,3354,1118
0.300000,0.000000000000,100000,1.0,0,3355,3354,1118
0.400000,0.000000000000,100000,1.0,0,3355,3354,1118
0.500000,0.000000000000,100000,1.0,0,3355,3354,1118
0.600000,0.000000000000,100000,1.0,0,3355,3354,1118
0.700000,0.000000000000,100000,1.0,0,3355,3354,1118
0.800000,0.000000000000,100000,1.0,0,3355,3354,1118
0.900000,0.000000000000,100000,1.0,0,3355,3354,1118
1.000000,0.000000000000,100000,1.0,0,3355,3354,1118
1.100000,0.000000000000,100000,1.0,0,3355,3354,1118
1.200000,0.000000000000,100000,1.0,0,3355,3354,1118
1.300000,0.000000000000,100000,1.0,0,3355,3354,1118
1.400000,0.000000000000,100000,1.0,0,3355,3354,1118
1.500000,0.000000000000,100000,1.0,0,3355,3354,1118
1.600000,0.000000000000,100000,1.0,0,3355,3354,1118
1.700000,0.000000000000,100000,1.0,0,3355,3354,1118
1.800000,-0.007746088169,100000,1.0,0,3355,3354,1118
1.900000,-30.492121391232,100000,1.0,0,3355,3354,1118
2.000000,-409.625949629566,100000,1.0,0,3355,3354,1118
2.100000,-748.778938343462,100000,1.0,0,3355,3354,1118
2.200000,-819.145567204549,100000,1.0,0,3355,3354,1118
2.300000,-826.661074281134,100000,1.0,0,3355,3354,1118
2.400000,-823.625572684665,100000,1.0,0,3355,3354,1118
2.500000,-793.344635583733,100000,1.0,0,3355,3354,1118
2.600000,-678.301057340427,100000,1.0,0,3355,3354,1118
2.700000,-469.943934221098,100000,1.0,0,3355,3354,1118
2.800000,-292.532568679721,100000,1.0,0,3355,3354,1118
2.900000,-222.903527766387,100000,1.0,0,3355,3354,1118
3.000000,-209.222056286938,100000,1.0,0,3355,3354,1118
3.100000,-207.328586748777,100000,1.0,0,3355,3354,1118
3.200000,-206.842490862289,100000,1.0,0,3355,3354,1118
3.300000,-206.282260875072,100000,1.0,0,3355,3354,1118
3.400000,-205.490207322735,100000,1.0,0,3355,3354,1118
3.500000,-204.629743677325,100000,1.0,0,3355,3354,1118
3.600000,-204.838068251844,100000,1.0,0,3355,3354,1118
3.700000,-208.871881743951,100000,1.0,0,3355,3354,1118
3.800000,-221.385110737951,100000,1.0,0,3355,3354,1118
3.900000,-246.970792733702,100000,1.0,0,3355,3354,1118
4.000000,-286.415755160611,100000,1.0,0,3355,3354,1118
4.100000,-337.761089003640,100000,1.0,0,3355,3354,1118
4.200000,-394.819540107918,100000,1.0,0,3355,3354,1118
4.300000,-451.098333309214,100000,1.0,0,3355,3354,1118
4.400000,-497.860236789942,100000,1.0,0,3355,3354,1118
4.500000,-528.616520700642,100000,1.0,0,3355,3354,1118
4.600000,-540.082642151374,100000,1.0,0,3355,3354,1118
4.700000,-531.826057849753,100000,1.0,0,3355,3354,1118
4.800000,-508.187917863828,100000,1.0,0,3355,3354,1118
4.900000,-473.673608248717,100000,1.0,0,3355,3354,1118
5.000000,-435.287423018980,100000,1.0,0,3355,3354,1118
5.100000,-398.296666583472,100000,1.0,0,3355,3354,1118
5.200000,-366.589989357016,100000,1.0,0,3355,3354,1118
5.300000,-342.112904488170,100000,1.0,0,3355,3354,1118
5.400000,-325.509524867747,100000,1.0,0,3355,3354,1118
5.500000,-315.970728367001,100000,1.0,0,3355,3354,1118
5.600000,-311.901359520553,100000,1.0,0,3355,3354,1118
5.700000,-311.477559906528,100000,1.0,0,3355,3354,1118
5.800000,-314.698341452030,100000,1.0,0,3355,3354,1118
5.900000,-320.586128105229,100000,1.0,0,3355,3354,1118
6.000000,-328.584402073503,100000,1.0,0,3355,3354,1118
6.100000,-338.200324530129,100000,1.0,0,3355,3354,1118
6.200000,-348.223857645356,100000,1.0,0,3355,3354,1118
6.300000,-359.011419990256,100000,1.0,0,3355,3354,1118
6.400000,-369.697505709043,100000,1.0,0,3355,3354,1118
6.500000,-379.657896678841,100000,1.0,0,3355,3354,1118
6.600000,-388.521456012773,100000,1.0,0,3355,3354,1118
6.700000,-395.592856183102,100000,1.0,0,3355,3354,1118
6.800000,-400.304837400578,100000,1.0,0,3355,3354,1118
6.900000,-402.943814935939,100000,1.0,0,3355,3354,1118
7.000000,-402.386264587907,100000,1.0,0,3355,3354,1118
7.100000,-398.992345643146,100000,1.0,0,3355,3354,1118
7.200000,-393.960545468881,100000,1.0,0,3355,3354,1118
7.300000,-387.830521802588,100000,1.0,0,3355,3354,1118
7.400000,-381.067399861605,100000,1.0,0,3355,3354,1118
7.500000,-374.316731904868,100000,1.0,0,3355,3354,1118
7.600000,-368.194731193627,100000,1.0,0,3355,3354,1118
7.700000,-363.254061308881,100000,1.0,0,3355,3354,1118
7.800000,-360.229025585538,100000,1.0,0,3355,3354,1118
7.900000,-358.816933589130,100000,1.0,0,3355,3354,1118
8.000000,-358.960216117551,100000,1.0,0,3355,3354,1118
8.100000,-359.894000148043,100000,1.0,0,3355,3354,1118
8.200000,-361.837340234119,100000,1.0,0,3355,3354,1118
8.300000,-364.342205545391,100000,1.0,0,3355,3354,1118
8.400000,-367.115973940581,100000,1.0,0,3355,3354,1118
8.500000,-369.885844093885,100000,1.0,0,3355,3354,1118
8.600000,-372.949683707118,100000,1.0,0,3355,3354,1118
8.700000,-375.770456459007,100000,1.0,0,3355,3354,1118
8.800000,-378.251020486462,100000,1.0,0,3355,3354,1118
8.900000,-379.615232776325,100000,1.0,0,3355,3354,1118
9.000000,-380.631050084047,100000,1.0,0,3355,3354,1118
9.100000,-380.589282220491,100000,1.0,0,3355,3354,1118
9.200000,-380.217600269574,100000,1.0,0,3355,3354,1118
9.300000,-378.985718080759,100000,1.0,0,3355,3354,1118
9.400000,-376.981404989819,100000,1.0,0,3355,3354,1118
9.500000,-374.959180525117,100000,1.0,0,3355,3354,1118
9.600000,-372.987183176847,100000,1.0,0,3355,3354,1118
9.700000,-371.313797645564,100000,1.0,0,3355,3354,1118
9.800000,-369.835478484426,100000,1.0,0,3355,3354,1118
9.900000,-368.968065003121,100000,1.0,0,3355,3354,1118
10.000000,-368.720089437855,100000,1.0,0,3355,3354,1118
10.100000,-368.580737902478,100000,1.0,0,3355,3354,1118
10.200000,-368.775957562833,100000,1.0,0,3355,3354,1118
10.300000,-368.954808201870,100000,1.0,0,3355,3354,1118
10.400000,-369.661797687323,100000,1.0,0,3355,3354,1118
10.500000,-370.537129977741,100000,1.0,0,3355,3354,1118
