r_A,Phi_water_to_ion_kcal_mol_per_e,n_frames,coord_scale,ion_index,n_atoms,n_water_atoms,n_water_oxygens
0.000000,0.000000000000,100000,1.0,0,3355,3354,1118
0.100000,0.000000000000,100000,1.0,0,3355,3354,1118
0.200000,0.000000000000,100000,1.0,0,3355,3354,1118
0.300000,0.000000000000,100000,1.0,0,3355,3354,1118
0.400000,0.000000000000,100000,1.0,0,3355,3354,1118
0.500000,0.000000000000,100000,1.0,0,3355,3354,1118
0.600000,0.000000000000,100000,1.0,0,3355,3354,1118
0.700000,0.000000000000,100000,1.0,0,3355,3354,1118
0.800000,0.000000000000,100000,1.0,0,3355,3354,1118
0.900000,0.000000000000,100000,1.0,0,3355,3354,1118
1.000000,0.000000000000,100000,1.0,0,3355,3354,1118
1.100000,0.000000000000,100000,1.0,0,3355,3354,1118
1.200000,0.000000000000,100000,1.0,0,3355,3354,1118
1.300000,0.000000000000,100000,1.0,0,3355,3354,1118
1.400000,0.000000000000,100000,1.0,0,3355,3354,1118
1.500000,0.000000000000,100000,1.0,0,3355,3354,1118
1.600000,0.000000000000,100000,1.0,0,3355,3354,1118
1.700000,0.000000000000,100000,1.0,0,3355,3354,1118
1.800000,-0.024714699839,100000,1.0,0,3355,3354,1118
1.900000,-65.542455219185,100000,1.0,0,3355,3354,1118
2.000000,-549.611864406477,100000,1.0,0,3355,3354,1118
2.100000,-806.175620019135,100000,1.0,0,3355,3354,1118
2.200000,-836.776753580508,100000,1.0,0,3355,3354,1118
2.300000,-838.647866592916,100000,1.0,0,3355,3354,1118
2.400000,-835.214355971178,100000,1.0,0,3355,3354,1118
2.500000,-800.292981197995,100000,1.0,0,3355,3354,1118
2.600000,-659.226257094959,100000,1.0,0,3355,3354,1118
2.700000,-423.656213760580,100000,1.0,0,3355,3354,1118
2.800000,-263.029700974651,100000,1.0,0,3355,3354,1118
2.900000,-219.388873802417,100000,1.0,0,3355,3354,1118
3.000000,-213.962828080953,100000,1.0,0,3355,3354,1118
3.100000,-213.506741391922,100000,1.0,0,3355,3354,1118
3.200000,-213.408637317623,100000,1.0,0,3355,3354,1118
3.300000,-213.263489225933,100000,1.0,0,3355,3354,1118
3.400000,-213.108993276706,100000,1.0,0,3355,3354,1118
3.500000,-213.498769189155,100000,1.0,0,3355,3354,1118
3.600000,-216.442126022000,100000,1.0,0,3355,3354,1118
3.700000,-225.847054168548,100000,1.0,0,3355,3354,1118
3.800000,-247.772434331473,100000,1.0,0,3355,3354,1118
3.900000,-285.791362101664,100000,1.0,0,3355,3354,1118
4.000000,-339.428765572734,100000,1.0,0,3355,3354,1118
4.100000,-402.628223462045,100000,1.0,0,3355,3354,1118
4.200000,-466.918859969726,100000,1.0,0,3355,3354,1118
4.300000,-523.211570601952,100000,1.0,0,3355,3354,1118
4.400000,-564.359459739982,100000,1.0,0,3355,3354,1118
4.500000,-584.740549667551,100000,1.0,0,3355,3354,1118
4.600000,-582.478103205334,100000,1.0,0,3355,3354,1118
4.700000,-561.044823278429,100000,1.0,0,3355,3354,1118
4.800000,-525.626808045925,100000,1.0,0,3355,3354,1118
4.900000,-483.037966047548,100000,1.0,0,3355,3354,1118
5.000000,-440.180542381004,100000,1.0,0,3355,3354,1118
5.100000,-401.610699939293,100000,1.0,0,3355,3354,1118
5.200000,-371.128579862713,100000,1.0,0,3355,3354,1118
5.300000,-349.269443029567,100000,1.0,0,3355,3354,1118
5.400000,-335.641472494552,100000,1.0,0,3355,3354,1118
5.500000,-328.894354940541,100000,1.0,0,3355,3354,1118
5.600000,-328.261441468696,100000,1.0,0,3355,3354,1118
5.700000,-331.176088315854,100000,1.0,0,3355,3354,1118
5.800000,-337.427288004938,100000,1.0,0,3355,3354,1118
5.900000,-346.492707947911,100000,1.0,0,3355,3354,1118
6.000000,-357.265634620292,100000,1.0,0,3355,3354,1118
6.100000,-369.410797082675,100000,1.0,0,3355,3354,1118
6.200000,-382.520302550054,100000,1.0,0,3355,3354,1118
6.300000,-395.390119548384,100000,1.0,0,3355,3354,1118
6.400000,-407.699071755525,100000,1.0,0,3355,3354,1118
6.500000,-418.744681910489,100000,1.0,0,3355,3354,1118
6.600000,-427.726709395723,100000,1.0,0,3355,3354,1118
6.700000,-434.222079305031,100000,1.0,0,3355,3354,1118
6.800000,-437.718962367056,100000,1.0,0,3355,3354,1118
6.900000,-437.808712505254,100000,1.0,0,3355,3354,1118
7.000000,-434.799715539414,100000,1.0,0,3355,3354,1118
7.100000,-429.206846395824,100000,1.0,0,3355,3354,1118
7.200000,-421.387116219894,100000,1.0,0,3355,3354,1118
7.300000,-412.386770798499,100000,1.0,0,3355,3354,1118
7.400000,-403.463832844949,100000,1.0,0,3355,3354,1118
7.500000,-395.782661614290,100000,1.0,0,3355,3354,1118
7.600000,-389.640870767072,100000,1.0,0,3355,3354,1118
7.700000,-385.057722637722,100000,1.0,0,3355,3354,1118
7.800000,-382.937951442658,100000,1.0,0,3355,3354,1118
7.900000,-382.356235613471,100000,1.0,0,3355,3354,1118
8.000000,-383.240606059970,100000,1.0,0,3355,3354,1118
8.100000,-384.939775075392,100000,1.0,0,3355,3354,1118
8.200000,-388.011300964535,100000,1.0,0,3355,3354,1118
8.300000,-391.303812182589,100000,1.0,0,3355,3354,1118
8.400000,-394.582919109130,100000,1.0,0,3355,3354,1118
8.500000,-398.215553237089,100000,1.0,0,3355,3354,1118
8.600000,-401.864616639329,100000,1.0,0,3355,3354,1118
8.700000,-404.866886122329,100000,1.0,0,3355,3354,1118
8.800000,-407.573084474974,100000,1.0,0,3355,3354,1118
8.900000,-408.938924473762,100000,1.0,0,3355,3354,1118
9.000000,-409.623103877840,100000,1.0,0,3355,3354,1118
9.100000,-409.142332051248,100000,1.0,0,3355,3354,1118
9.200000,-408.237061651340,100000,1.0,0,3355,3354,1118
9.300000,-407.136639572407,100000,1.0,0,3355,3354,1118
9.400000,-405.485871427601,100000,1.0,0,3355,3354,1118
9.500000,-403.699823912865,100000,1.0,0,3355,3354,1118
9.600000,-401.767072252605,100000,1.0,0,3355,3354,1118
9.700000,-400.076381942244,100000,1.0,0,3355,3354,1118
9.800000,-398.499631350991,100000,1.0,0,3355,3354,1118
9.900000,-397.254939488448,100000,1.0,0,3355,3354,1118
10.000000,-396.286468575017,100000,1.0,0,3355,3354,1118
10.100000,-396.067947826377,100000,1.0,0,3355,3354,1118
10.200000,-395.995546018834,100000,1.0,0,3355,3354,1118
10.300000,-396.044777266165,100000,1.0,0,3355,3354,1118
10.400000,-396.719564919508,100000,1.0,0,3355,3354,1118
10.500000,-397.468374116613,100000,1.0,0,3355,3354,1118
