r_A,Phi_water_to_ion_kcal_mol_per_e,n_frames,coord_scale,ion_index,n_atoms,n_water_atoms,n_water_oxygens
0.000000,0.000000000000,100000,1.0,0,3355,3354,1118
0.100000,0.000000000000,100000,1.0,0,3355,3354,1118
0.200000,0.000000000000,100000,1.0,0,3355,3354,1118
0.300000,0.000000000000,100000,1.0,0,3355,3354,1118
0.400000,0.000000000000,100000,1.0,0,3355,3354,1118
0.500000,0.000000000000,100000,1.0,0,3355,3354,1118
0.600000,0.000000000000,100000,1.0,0,3355,3354,1118
0.700000,0.000000000000,100000,1.0,0,3355,3354,1118
0.800000,0.000000000000,100000,1.0,0,3355,3354,1118
0.900000,0.000000000000,100000,1.0,0,3355,3354,1118
1.000000,0.000000000000,100000,1.0,0,3355,3354,1118
1.100000,0.000000000000,100000,1.0,0,3355,3354,1118
1.200000,0.000000000000,100000,1.0,0,3355,3354,1118
1.300000,0.000000000000,100000,1.0,0,3355,3354,1118
1.400000,0.000000000000,100000,1.0,0,3355,3354,1118
1.500000,0.000000000000,100000,1.0,0,3355,3354,1118
1.600000,0.000000000000,100000,1.0,0,3355,3354,1118
1.700000,0.000000000000,100000,1.0,0,3355,3354,1118
1.800000,0.000000000000,100000,1.0,0,3355,3354,1118
1.900000,-2.227657330603,100000,1.0,0,3355,3354,1118
2.000000,-95.473650967294,100000,1.0,0,3355,3354,1118
2.100000,-381.817411364464,100000,1.0,0,3355,3354,1118
2.200000,-609.284574619639,100000,1.0,0,3355,3354,1118
2.300000,-706.222311339271,100000,1.0,0,3355,3354,1118
2.400000,-732.849866118060,100000,1.0,0,3355,3354,1118
2.500000,-715.188994349154,100000,1.0,0,3355,3354,1118
2.600000,-647.534583156413,100000,1.0,0,3355,3354,1118
2.700000,-530.131236182665,100000,1.0,0,3355,3354,1118
2.800000,-391.826251389399,100000,1.0,0,3355,3354,1118
2.900000,-278.418964796277,100000,1.0,0,3355,3354,1118
3.000000,-211.161338411810,100000,1.0,0,3355,3354,1118
3.100000,-177.472037074014,100000,1.0,0,3355,3354,1118
3.200000,-159.071599700183,100000,1.0,0,3355,3354,1118
3.300000,-145.789230474875,100000,1.0,0,3355,3354,1118
3.400000,-134.906106703614,100000,1.0,0,3355,3354,1118
3.500000,-125.482218309351,100000,1.0,0,3355,3354,1118
3.600000,-118.606918287266,100000,1.0,0,3355,3354,1118
3.700000,-116.421951822626,100000,1.0,0,3355,3354,1118
3.800000,-121.619569176490,100000,1.0,0,3355,3354,1118
3.900000,-137.088195160305,100000,1.0,0,3355,3354,1118
4.000000,-163.576361399721,100000,1.0,0,3355,3354,1118
4.100000,-199.073353659381,100000,1.0,0,3355,3354,1118
4.200000,-240.225088965174,100000,1.0,0,3355,3354,1118
4.300000,-282.616517888186,100000,1.0,0,3355,3354,1118
4.400000,-323.558631474317,100000,1.0,0,3355,3354,1118
4.500000,-357.776872211209,100000,1.0,0,3355,3354,1118
4.600000,-382.995263879558,100000,1.0,0,3355,3354,1118
4.700000,-396.889748618115,100000,1.0,0,3355,3354,1118
4.800000,-398.505047283620,100000,1.0,0,3355,3354,1118
4.900000,-387.190201727272,100000,1.0,0,3355,3354,1118
5.000000,-367.583908303167,100000,1.0,0,3355,3354,1118
5.100000,-342.441245527192,100000,1.0,0,3355,3354,1118
5.200000,-315.537697411719,100000,1.0,0,3355,3354,1118
5.300000,-290.194872515802,100000,1.0,0,3355,3354,1118
5.400000,-268.555392701369,100000,1.0,0,3355,3354,1118
5.500000,-251.346511674206,100000,1.0,0,3355,3354,1118
5.600000,-239.284458445157,100000,1.0,0,3355,3354,1118
5.700000,-231.994378219463,100000,1.0,0,3355,3354,1118
5.800000,-228.417835714513,100000,1.0,0,3355,3354,1118
5.900000,-228.534406351875,100000,1.0,0,3355,3354,1118
6.000000,-231.158933096593,100000,1.0,0,3355,3354,1118
6.100000,-235.618676695044,100000,1.0,0,3355,3354,1118
6.200000,-241.465147308857,100000,1.0,0,3355,3354,1118
6.300000,-248.185438820664,100000,1.0,0,3355,3354,1118
6.400000,-255.544817255542,100000,1.0,0,3355,3354,1118
6.500000,-263.366747208386,100000,1.0,0,3355,3354,1118
6.600000,-270.868068344037,100000,1.0,0,3355,3354,1118
6.700000,-278.021273996217,100000,1.0,0,3355,3354,1118
6.800000,-284.076003692743,100000,1.0,0,3355,3354,1118
6.900000,-288.717077731933,100000,1.0,0,3355,3354,1118
7.000000,-291.653498807634,100000,1.0,0,3355,3354,1118
7.100000,-293.083292658097,100000,1.0,0,3355,3354,1118
7.200000,-292.675466305773,100000,1.0,0,3355,3354,1118
7.300000,-290.994333765873,100000,1.0,0,3355,3354,1118
7.400000,-288.181400904963,100000,1.0,0,3355,3354,1118
7.500000,-284.275328271572,100000,1.0,0,3355,3354,1118
7.600000,-279.974580345089,100000,1.0,0,3355,3354,1118
7.700000,-275.640511433660,100000,1.0,0,3355,3354,1118
7.800000,-271.907060207518,100000,1.0,0,3355,3354,1118
7.900000,-269.034222748416,100000,1.0,0,3355,3354,1118
8.000000,-267.169024726123,100000,1.0,0,3355,3354,1118
8.100000,-266.288680871541,100000,1.0,0,3355,3354,1118
8.200000,-266.614228266512,100000,1.0,0,3355,3354,1118
8.300000,-267.604301017363,100000,1.0,0,3355,3354,1118
8.400000,-268.523985025004,100000,1.0,0,3355,3354,1118
8.500000,-270.200944971055,100000,1.0,0,3355,3354,1118
8.600000,-272.004193362231,100000,1.0,0,3355,3354,1118
8.700000,-274.012087512476,100000,1.0,0,3355,3354,1118
8.800000,-275.791922829323,100000,1.0,0,3355,3354,1118
8.900000,-277.491603441772,100000,1.0,0,3355,3354,1118
9.000000,-278.483371763913,100000,1.0,0,3355,3354,1118
9.100000,-278.469043235559,100000,1.0,0,3355,3354,1118
9.200000,-278.127959466223,100000,1.0,0,3355,3354,1118
9.300000,-277.690659807588,100000,1.0,0,3355,3354,1118
9.400000,-276.891773999429,100000,1.0,0,3355,3354,1118
9.500000,-275.786106042476,100000,1.0,0,3355,3354,1118
9.600000,-274.706104494742,100000,1.0,0,3355,3354,1118
9.700000,-273.758202273876,100000,1.0,0,3355,3354,1118
9.800000,-272.813720433329,100000,1.0,0,3355,3354,1118
9.900000,-272.659243716598,100000,1.0,0,3355,3354,1118
10.000000,-272.660775786135,100000,1.0,0,3355,3354,1118
10.100000,-272.262869947289,100000,1.0,0,3355,3354,1118
10.200000,-272.017865348041,100000,1.0,0,3355,3354,1118
10.300000,-271.782354075845,100000,1.0,0,3355,3354,1118
10.400000,-271.684219531321,100000,1.0,0,3355,3354,1118
10.500000,-271.647298885673,100000,1.0,0,3355,3354,1118
