system,ion,q_label,charge_e,r_A,Phi_water_to_ion_kcal_mol_per_e,n_frames,coord_scale,ion_index,n_atoms,n_water_atoms,n_water_oxygens,max_o_distance_raw
3_Mg,Mg,q0.2,0.2000000000,3.000000,-70.517635474065,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,3.100000,-64.432806391630,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,3.200000,-56.767866497004,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,3.300000,-49.731958332229,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,3.400000,-43.582857714509,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,3.500000,-39.095012266678,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,3.600000,-35.832578372494,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,3.700000,-33.805947013114,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,3.800000,-32.466605838829,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,3.900000,-31.779665842935,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,4.000000,-31.402626427404,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,4.100000,-31.079365546632,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,4.200000,-30.801869745659,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,4.300000,-30.432864754376,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,4.400000,-30.006205367024,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,4.500000,-29.120124938282,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,4.600000,-28.150983752168,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,4.700000,-27.476639543979,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,4.800000,-26.946889241882,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,4.900000,-27.109663330334,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,5.000000,-28.020021950142,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,5.100000,-28.976335873751,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,5.200000,-30.771380330864,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,5.300000,-32.144611521362,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,5.400000,-33.420126107774,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,5.500000,-34.713324887577,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,5.600000,-35.320893147285,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,5.700000,-35.569883953116,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,5.800000,-35.586660344139,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,5.900000,-35.423068677571,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,6.000000,-35.905865049893,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,6.100000,-36.166185474544,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,6.200000,-36.905502113718,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,6.300000,-37.512016455077,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,6.400000,-37.904936588974,100000,1.0,0,3355,3354,1118,20.387769
